0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80, 81, 82, 83, 84, 85, 86, 87, 88, 89, 90, 91, 92, 93, 94, 95, 96, 97, 98, 99, 100, 101, 102, 103, 104, 105, 106, 107, 108, 109, 110, 111, 112, 113, 114, 115, 116, 117, 118, 119, 120, 121, 122, 123, 124, 125, 126, 127, 128, 129, 130, 131, 132, 133, 134, 135, 136, 137, 138, 139, 140, 141, 142, 143, 144, 145, 146, 147, 148, 149, 150, 151, 152, 153, 154, 155, 156, 157, 158, 159, 160, 161, 162, 163, 164, 165, 166, 167, 168, 169, 170
11.182, 92.3829, 8.92424, -12.9437, 5.61283, -141.085, -0.390178, 10.8891, -1.00613, -1.55773, 6.8023, 0.591193, -0.703204, 2.72233, 0.670583, 4.22427, 1.55645, -0.979577, -0.35809, 8.15398, -1.83408, -1.90062, -5.66758, -8.87343, -0.859233, -19.8827, -0.617302, 104.622, -16.7951, 4.31107, 56.9466, -7.73718, -28.9438, -3.30881e-07, 18.9807, -19.6115, 17.6619, -9.86925, -3.22833e-15, -2.26375, 7.75259, 0.305526, -8.82781e-32, -1.59028e-15, -3.18055e-15, 3.18055e-15, 7.95139e-16, -0.0, 7.57461, -3.18055e-15, -7.95139e-15, -4.41391e-32, 1.59028e-15, 1.59028e-15, 3.18055e-15, 3.18055e-15, -3.18055e-15, 14.9291, -4.77083e-15, -1.11319e-14, 0.0, 0.0, -4.77083e-15, 3.18055e-15, -1.59028e-15, 1.59028e-15, 19.6125, -3.18055e-15, -1.11319e-14, 3.18055e-15, -3.18055e-15, -4.77083e-15, 0.0, 0.0, -1.59028e-15, 37.3472, -1.27222e-14, -1.59028e-14, -6.36111e-15, -3.18055e-15, -6.36111e-15, -3.18055e-15, -3.18055e-15, -4.77083e-15, -103.251, -14.6749, -3.41417, -66.6536, 3.70135, 19.1926, -5.14946e-07, 33.7667, 12.0962, -3.42435, -0.0907464, -0.0, 2.89376, 9.65482, -0.485721, 2.38542e-15, -3.18055e-15, 6.36111e-15, -2.38542e-15, 0.0, -0.0, 5.22048, 0.0, -3.18055e-15, 1.19271e-15, 3.18055e-15, 3.18055e-15, -3.97569e-15, -1.59028e-15, 3.18055e-15, -5.70175, 3.18055e-15, -0.0, 3.97569e-15, -6.36111e-15, 3.18055e-15, -1.98785e-15, -3.18055e-15, -0.0, -14.4946, 3.18055e-15, -6.36111e-15, -1.19271e-15, -3.18055e-15, 1.59028e-15, 1.19271e-15, 3.18055e-15, 1.59028e-15, -34.4051, 1.27222e-14, -9.54166e-15, -3.97569e-16, 0.0, 3.18055e-15, 3.97569e-16, 0.0, 7.95139e-16, -2.71246, 10.148, -25.4033, -2.37555e-16, 8.496, 1.60792e-15, -6.79521, -13.539, -17.8166, -4.96962e-17, 2.38542e-15, 7.95139e-16, -2.60997e-16, 13.5308, 4.08919e-15, 8.50997, 2.94666, 7.99244, -2.18663e-15, 37.306, -0.0, -2.72961, -1.17173, -4.64884, -3.18055e-15, 0.0, -0.0, -0.0, -6.12335, -0.0
-3.30831, 91.7414, 18.9722, -8.97934, 8.36538, 173.881, -11.3125, 9.70186, 0.63812, -2.72027, 6.8846, 1.14964, -2.52309, 3.06527, 2.20714, -0.920427, 2.36877, -0.43861, -8.0444, 10.4771, 7.3322, -1.94602, -3.54345, 4.78382, -2.39078, -17.287, 0.544089, 102.675, -14.8104, 3.29072, 66.3145, -6.63982, -40.3707, 0.00432909, 25.0127, -15.4034, 20.3765, -9.2402, -0.001955, -1.53393, 8.84505, 0.236178, 0.0, 1.59028e-15, -0.0, -1.76556e-31, -1.59028e-15, -6.36111e-15, 6.33886, -3.18055e-15, -6.36111e-15, 6.36111e-15, 0.0, -3.18055e-15, -3.53113e-31, 6.36111e-15, 3.18055e-15, 13.917, -3.18055e-15, -3.18055e-15, -3.18055e-15, 3.18055e-15, -6.36111e-15, 1.59028e-15, 0.0, -0.0, 19.3113, -6.36111e-15, -6.36111e-15, -3.18055e-15, -3.18055e-15, -6.36111e-15, -4.77083e-15, 3.18055e-15, -0.0, 38.4075, -6.36111e-15, -3.18055e-15, 4.77083e-15, 6.36111e-15, 6.36111e-15, 3.18055e-15, 3.18055e-15, 4.77083e-15, -103.393, -17.7719, -4.15686, -64.015, -2.8314, 14.0184, -0.00828171, 24.66, 15.0796, -4.89043, -4.13377, 0.00327875, 2.10523, 12.5602, -0.457521, -3.97569e-16, 0.0, -0.0, 0.0, 0.0, -3.18055e-15, 2.11253, 0.0, -0.0, -9.93923e-17, -1.98785e-16, -0.0, 9.93923e-17, -5.96354e-16, -3.18055e-15, -8.17246, 0.0, 3.18055e-15, 7.95139e-16, 0.0, -0.0, 5.96354e-16, -7.95139e-16, -0.0, -15.6862, -7.95139e-16, -0.0, -3.97569e-16, 7.95139e-16, 3.18055e-15, -0.0, -7.95139e-16, -0.0, -34.2819, -1.59028e-15, 3.18055e-15, 1.19271e-15, -1.59028e-15, -3.18055e-15, 3.97569e-16, -3.18055e-15, 1.59028e-15, -16.9001, 3.26325, -13.3363, 2.38542e-15, 46.2542, -0.0, 3.26216, -17.4944, -2.82277, -1.76556e-31, 3.18055e-15, 3.18055e-15, -1.59028e-15, 0.452014, -0.0, -11.2119, -1.29204, 24.3192, -1.53273e-15, 15.0077, -3.29287e-15, 5.40387, -4.14754, -1.61328, -1.98785e-16, 7.95139e-16, 3.18055e-15, -8.53902e-17, -2.04187, 3.18258e-15
-11.2273, 91.1003, -27.6098, -18.0478, 5.60302, -156.213, -12.7301, 11.5679, 0.715715, -2.75861, 7.00467, 1.26071, -2.48192, 2.64365, 2.44445, -0.570827, 1.78063, -0.400884, -6.0197, 8.65457, 8.4608, 0.0408821, -5.53184, 9.22382, -1.25965, -19.8403, 0.737099, 102.523, -13.1182, 2.88616, 61.1641, 11.2658, -27.9405, -0.00163145, 36.5263, -13.7596, 10.9797, -6.28856, -5.50692e-05, 1.32077, 6.58402, -0.151273, -6.36111e-15, 1.59028e-15, -0.0, 6.36111e-15, -7.95139e-16, -3.18055e-15, 2.68522, 1.59028e-15, -0.0, -8.82781e-32, -1.59028e-15, -3.18055e-15, 6.36111e-15, -7.95139e-16, 3.18055e-15, 10.3854, 1.59028e-15, -0.0, -3.08973e-31, -5.56597e-15, -3.18055e-15, -1.59028e-15, -3.97569e-15, -6.36111e-15, 16.832, 1.59028e-15, 3.18055e-15, -3.97569e-16, -3.77691e-15, -3.18055e-15, 7.95139e-16, -1.98785e-16, -6.36111e-15, 36.3787, 1.59028e-15, 3.18055e-15, -8.82781e-32, 7.95139e-16, 6.36111e-15, -3.18055e-15, 1.59028e-15, 3.18055e-15, -100.695, -15.2735, -2.8479, -60.9961, 14.8549, 22.8827, -0.0008006, 36.0626, 8.14491, -10.4223, 0.0543563, 0.00130307, 1.41074, 10.5654, -0.258719, 7.95139e-16, 0.0, -1.59028e-15, 4.37326e-15, 3.18055e-15, -1.98785e-16, -4.75442, -3.18055e-15, -3.97569e-16, -4.96962e-16, -6.36111e-15, 3.97569e-16, -4.96962e-16, -3.18055e-15, 1.98785e-16, -19.7474, 0.0, -4.77083e-15, 1.19271e-15, -6.36111e-15, -0.0, 7.95139e-16, -3.18055e-15, 1.59028e-15, -28.14, 6.36111e-15, -6.36111e-15, -3.18055e-15, 3.18055e-15, 1.59028e-15, -7.95139e-16, -3.18055e-15, -3.18055e-15, -49.966, 3.18055e-15, -6.36111e-15, -3.18055e-15, 6.36111e-15, 3.18055e-15, 5.56597e-15, 6.36111e-15, 3.18055e-15, -22.9871, -4.91904, -8.61145, 0.0, 52.5882, -0.0, 4.32443, -14.7494, -10.1396, 7.95139e-16, 0.0, 9.93923e-17, -2.40287e-16, -0.524798, 8.94569e-16, -15.3011, 3.43977, 15.9303, 6.76224e-16, 17.7899, -1.00208e-14, 3.71156, -5.49144, -9.67445, 2.20695e-32, -3.97569e-16, 3.18055e-15, -3.34906e-16, -1.12869, 3.18117e-15
-0.429478, 92.2263, -6.89263, -7.12837, 6.87841, -174.193, -1.80503, 9.08292, -1.2305, -1.23584, 6.35814, 0.429171, -0.44745, 2.32077, -2.77597, 4.19052, 1.76877, -1.53768, -2.93919, 9.66575, -0.451189, -5.29445, -4.37647, -3.73014, -5.36867, -19.2086, 0.158295, 98.6377, -18.3844, 2.74164, 61.1278, 48.4665, -6.56364, -179.997, 58.2529, 167.245, -5.2411, -4.68218, -0.00103222, 2.6399, 6.04544, -0.278196, -3.18055e-15, 0.0, -0.0, -6.36111e-15, 0.0, -0.0, 7.54522, 3.18055e-15, 3.18055e-15, 6.36111e-15, 0.0, -1.59028e-15, 4.77083e-15, 3.18055e-15, -0.0, 16.555, 3.18055e-15, 4.77083e-15, -3.18055e-15, 0.0, -1.59028e-15, 2.38542e-15, 0.0, -4.77083e-15, 22.7924, 3.18055e-15, 1.59028e-15, -3.97569e-15, -3.18055e-15, -3.18055e-15, 7.95139e-16, 6.36111e-15, -2.38542e-15, 42.9341, 3.18055e-15, 3.97569e-15, -3.57812e-15, 0.0, 7.95139e-16, 4.77083e-15, 0.0, -0.0, -99.9221, -11.1702, -1.94066, -70.8379, 15.591, 33.2212, 0.00205387, 45.4393, 18.8063, -8.27498, -0.0392651, 0.00011687, 2.03791, 13.149, -0.463812, 3.18055e-15, -1.59028e-15, -1.59028e-15, 6.36111e-15, 4.77083e-15, 4.77083e-15, 0.151106, -3.18055e-15, 3.18055e-15, 3.18055e-15, 0.0, 6.36111e-15, 6.36111e-15, 0.0, -3.18055e-15, -11.3409, 3.18055e-15, -3.18055e-15, -5.29669e-31, -9.54166e-15, -3.18055e-15, -0.0, -6.36111e-15, -0.0, -19.0126, 6.36111e-15, 6.36111e-15, 1.76556e-31, -3.18055e-15, 3.18055e-15, 0.0, 3.18055e-15, -0.0, -37.7755, 3.57812e-15, -3.18055e-15, 1.19271e-15, 3.97569e-16, -3.18055e-15, 1.98785e-15, -3.37934e-15, 3.18055e-15, -5.18635, -4.14502, -13.885, 9.0346e-16, 9.03761, -3.22054e-15, -2.56214, -4.96039, -3.48617, 5.96354e-16, 0.0, 4.77083e-15, -4.78878e-17, 12.3184, 4.88326e-15, -4.14818, 10.4929, 15.8639, -2.28734e-15, 25.1342, 3.5132e-15, -2.50772, -6.81395, -12.6302, -3.97569e-16, 0.0, 1.59028e-15, -7.95139e-16, -12.0833, -0.0
-2.45762, 91.4119, -1.82708, -7.61888, 9.82471, -174.377, -2.38595, 9.4987, -1.02737, -1.46047, 7.59225, 0.479288, -0.812089, 2.31955, -2.39454, 3.74726, 2.01429, -1.39237, -5.90198, 17.3803, 1.17245, -9.39492, -5.00334, -2.4301, -8.23703, -19.9181, 0.512437, 93.9674, -21.543, 1.45885, 74.281, 69.2083, -18.673, 180.0, 44.5995, 165.911, -10.2092, -0.0334149, -0.0, 1.18164, 1.73169, -0.0357131, 2.78299e-15, 1.59028e-15, -3.18055e-15, 3.57812e-15, -1.59028e-15, -0.0, 2.83429, 1.59028e-15, -3.18055e-15, 3.18055e-15, 0.0, 3.18055e-15, 2.78299e-15, 0.0, 3.18055e-15, 10.4557, -2.38542e-15, 3.18055e-15, 3.18055e-15, 0.0, -0.0, -2.5842e-15, -1.59028e-15, -3.18055e-15, 16.405, -6.36111e-15, -3.18055e-15, 3.18055e-15, -7.95139e-16, 3.18055e-15, 3.97569e-16, 7.95139e-16, 3.18055e-15, 33.5855, -3.18055e-15, 3.18055e-15, 2.18663e-15, -3.97569e-16, -0.0, 3.97569e-16, -3.97569e-16, -0.0, -99.3102, -12.2284, -1.98873, -72.6945, 15.5844, 34.5867, 7.36362e-07, 51.4345, 19.1299, -7.63774, 1.40828, -1.59076e-15, 1.52355, 13.3761, -0.35254, 3.18055e-15, 1.59028e-15, 7.15625e-15, 3.18055e-15, 0.0, 6.36111e-15, -0.0649456, -4.77083e-15, -0.0, -6.36111e-15, -4.77083e-15, 9.54166e-15, -3.18055e-15, 1.59028e-15, 1.59028e-15, -11.921, -9.54166e-15, -3.18055e-15, 0.0, 0.0, -0.0, 6.36111e-15, 4.77083e-15, -0.0, -19.7742, 1.59028e-15, -3.18055e-15, 4.41391e-31, -7.95139e-15, 3.18055e-15, -6.36111e-15, -1.59028e-15, 6.36111e-15, -38.819, 3.57812e-15, 3.18055e-15, 5.29669e-31, 4.77083e-15, -6.36111e-15, -7.95139e-16, 1.59028e-15, -6.36111e-15, -7.24083, -5.33337, -14.09, -3.03855e-16, 10.8172, 1.61905e-15, -0.706329, -2.79332, -2.73914, -3.97569e-16, 1.59028e-15, 1.59028e-15, -3.71103e-16, 13.1353, 1.633e-15, -7.08047, 13.5832, 18.1693, 1.98785e-16, 19.8551, -0.0, -0.358635, -11.6915, -12.0849, -0.0, -3.18055e-15, -0.0, 1.19271e-15, -4.95961, -0.0
-3.90176, 92.0955, 9.84877, -7.58331, 11.2892, -179.356, -7.46252, 10.4404, -0.48612, -1.44304, 6.72982, 0.611769, -0.949236, 2.10394, -0.0611918, 3.05893, 1.14468, -0.902305, -2.61622, 10.2492, 3.28761, -5.03082, -2.22457, 1.58476, -5.35645, -16.1037, 0.635793, 93.9871, -19.9808, 1.36437, 90.2273, 71.6121, -49.0098, 180.0, 39.4982, 149.795, -18.0984, 2.32251, -3.18317e-15, -7.66525, -2.81671, -0.378937, -1.59028e-15, 3.18055e-15, -6.36111e-15, 2.38542e-15, 0.0, -1.59028e-15, -7.36054, 3.18055e-15, -4.77083e-15, 1.59028e-15, 3.18055e-15, 3.18055e-15, 2.38542e-15, 0.0, 1.59028e-15, 2.24838, 6.36111e-15, -3.18055e-15, -0.0, 0.0, 6.36111e-15, -3.18055e-15, -6.36111e-15, 3.18055e-15, 14.544, 3.18055e-15, -3.18055e-15, 6.36111e-15, 0.0, -6.36111e-15, -4.77083e-15, 3.18055e-15, -6.36111e-15, 41.4257, -2.38542e-15, -0.0, 7.95139e-16, 7.95139e-16, 6.36111e-15, -3.97569e-16, -2.38542e-15, -0.0, -99.4929, -11.7217, -1.94566, -63.4753, -0.186456, 29.0827, -7.61059e-07, 27.2489, 22.0854, -14.5136, -4.08735, -0.0, 2.8314, 14.2799, -0.698925, 1.76556e-31, -1.59028e-15, 6.36111e-15, -0.0, -3.18055e-15, -0.0, -1.50556, 1.98785e-16, -3.18055e-15, 9.93923e-17, 9.93923e-17, -1.59028e-14, 0.0, 0.0, -1.59028e-14, -12.2981, -1.59028e-15, -3.18055e-15, 2.38542e-15, 7.95139e-16, 6.36111e-15, -7.95139e-16, -2.38542e-15, -3.18055e-15, -19.119, 0.0, -3.18055e-15, 1.59028e-15, 0.0, 6.36111e-15, -1.59028e-15, 0.0, 6.36111e-15, -37.2578, 3.18055e-15, 3.18055e-15, 1.59028e-15, -3.18055e-15, 3.18055e-15, 1.59028e-15, -6.36111e-15, -3.18055e-15, -14.942, -2.8094, -10.1755, -4.43213e-16, 27.2191, 3.57661e-15, 2.28431, -16.1499, -4.40003, -5.96354e-16, 3.97569e-16, 3.18055e-15, -7.08983e-16, 9.11327, 3.22122e-15, -11.1099, 11.1045, 21.5489, 5.34905e-16, 11.8518, 6.49967e-15, 3.34009, -7.44484, -8.93398, -3.97569e-16, 7.95139e-16, 1.59028e-15, -3.59745e-17, -1.2959, -1.59068e-15
12.3332, 91.5731, 30.7543, -5.85676, 13.6421, 171.236, -6.19919, 8.21381, -0.136577, -2.06351, 7.40678, 0.810205, -0.892251, 2.48402, 0.123443, 3.59577, 0.722812, -1.02041, -4.55139, 11.3543, 6.74448, -3.32748, -1.84958, 7.9798, -3.61297, -15.1533, 0.927105, 95.4386, -16.9287, 1.58798, 85.0784, 68.3966, -47.7901, 180.0, 38.3418, 154.119, -12.4448, 4.56436, -0.0, -5.48552, -9.20843, -0.880451, 3.97569e-15, 4.77083e-15, -0.0, 3.18055e-15, 1.59028e-15, -3.18055e-15, -32.255, 3.18055e-15, -2.38542e-15, 1.59028e-15, 3.18055e-15, -1.59028e-15, 7.95139e-16, 3.18055e-15, -3.18055e-15, -26.4766, 0.0, -3.18055e-15, 7.95139e-16, 3.18055e-15, -3.18055e-15, 1.59028e-15, 6.36111e-15, -3.18055e-15, -12.4864, 0.0, -3.18055e-15, 1.59028e-15, 0.0, -3.18055e-15, 3.18055e-15, 0.0, -3.18055e-15, 16.0286, 0.0, -3.18055e-15, 3.18055e-15, -1.59028e-15, 9.54166e-15, 2.38542e-15, -4.77083e-15, 3.18055e-15, -95.2429, -11.9978, -1.09278, -66.2828, 38.9623, -1.39082, 1.01881e-05, 86.6615, -38.1814, 0.599515, 7.3254, -8.01682e-16, 36.5222, 38.7541, -24.8713, -2.38542e-15, 0.0, -1.59028e-15, 3.97569e-15, 3.18055e-15, 3.18055e-15, 38.7487, 3.18055e-15, 6.36111e-15, -3.18055e-15, 3.18055e-15, -4.77083e-15, -1.59028e-15, -3.18055e-15, 7.95139e-15, 26.9814, 0.0, 2.38542e-15, 3.18055e-15, 6.36111e-15, -5.1684e-15, 1.59028e-15, 3.18055e-15, -6.75868e-15, 3.44693, 6.36111e-15, -0.0, 2.64834e-31, -3.18055e-15, 4.77083e-15, -1.32417e-31, 3.18055e-15, 2.38542e-15, -36.499, 6.36111e-15, -9.54166e-15, 3.18055e-15, 4.77083e-15, -0.0, 3.18055e-15, 4.77083e-15, -0.0, -5.79292, 16.1653, -9.86559, 1.89925e-15, 12.5246, -3.25809e-15, -1.85288, -20.5047, -0.569127, -1.98785e-16, 3.97569e-16, 3.18055e-15, -6.31046e-17, 12.9614, -3.26371e-15, 1.04026, -0.315366, 22.459, -1.58635e-15, 14.1695, -1.64018e-15, -1.75137, 4.95901, -3.38802, 1.98785e-16, 0.0, 3.18055e-15, 1.04453e-16, -1.25424, 4.77198e-15
-13.0126, 92.1363, -8.82853, -9.95461, 8.07726, -169.361, -12.8811, 10.0262, 0.793256, -2.39036, 6.6274, 1.17656, -2.99146, 2.29019, 5.42097, 0.978314, 1.12409, 0.0575842, 1.63797, 9.23316, -3.56756, -1.24274, -2.15326, -17.1472, -0.063163, -16.2045, -1.20288, 91.3165, -12.2745, 0.279938, 40.454, 62.6736, 23.0688, -5.60157e-06, 48.5196, 57.2284, 1.85451, -6.95354, -2.80361e-15, -28.9151, 26.9792, 14.0682, -8.82781e-32, -6.36111e-15, -7.95139e-16, -1.59028e-15, -6.36111e-15, 3.18055e-15, -21.0094, -7.95139e-16, -2.88238e-15, -1.59028e-15, -7.95139e-16, -9.14409e-15, 3.72423e-32, 7.95139e-16, -2.68359e-15, -13.6398, 0.0, 2.98177e-16, -9.93923e-17, 0.0, -2.90723e-15, 3.97569e-16, -7.95139e-16, -6.07536e-15, -1.11984, -7.95139e-16, 1.59028e-15, 1.59028e-15, -3.18055e-15, 1.59028e-15, 4.77083e-15, -7.95139e-16, 1.39149e-15, 24.6876, 1.59028e-15, -2.78299e-15, -3.18055e-15, -1.59028e-15, -5.56597e-15, 3.18055e-15, -2.38542e-15, -4.77083e-15, -101.947, -13.2353, -2.77343, -60.3728, 7.69934, 25.5796, 8.29435e-07, 35.0827, 15.6194, -12.5439, -2.3149, 3.18315e-15, 3.42256, 14.4478, -0.854876, -3.18055e-15, -3.18055e-15, 1.59028e-15, -8.82781e-32, 3.18055e-15, 1.59028e-15, 3.43651, 3.18055e-15, 3.18055e-15, 7.95139e-16, -6.36111e-15, -0.0, 2.38542e-15, 0.0, -3.18055e-15, -7.7067, 3.18055e-15, 6.36111e-15, -1.59028e-15, -7.95139e-15, 3.18055e-15, 0.0, 1.59028e-15, -0.0, -16.4552, 4.77083e-15, 3.18055e-15, -3.53113e-31, -6.36111e-15, -3.18055e-15, 7.95139e-16, -4.77083e-15, -0.0, -37.3279, 4.37326e-15, 9.54166e-15, -5.1684e-15, -1.59028e-15, 6.36111e-15, -1.78906e-15, -1.98785e-15, -3.18055e-15, -16.9237, 0.752069, -18.5839, 2.18546e-15, 25.1062, -7.02479e-15, 2.24778, -18.2114, -2.02664, 4.96962e-16, -7.95139e-16, -1.59028e-15, -5.96354e-16, 7.47367, -0.0, -11.0487, 3.69042, 18.019, 6.92222e-17, 15.2037, -3.29591e-15, 5.23813, -5.84747, -4.01895, -1.98785e-16, -7.95139e-16, -6.36111e-15, -5.41996e-17, -0.488175, -6.36134e-15
6.81965, 92.2029, 6.64504, -7.10669, 10.7592, -170.485, -0.473766, 11.3049, -0.541097, -1.25861, 6.57406, 0.566048, -1.26202, 2.26329, 3.29519, 3.32778, 0.762788, -0.355282, 3.34149, 7.82156, -6.5933, -1.40173, -2.63587, -20.7886, 0.146237, -16.6913, -1.46786, 91.3847, -13.4653, 0.322507, 35.3558, 56.2521, 30.1433, -5.80652e-06, 58.046, 58.5198, 2.37047, -5.69161, -4.79447e-15, -30.0047, 28.4124, 15.3636, 1.59028e-15, -3.18055e-15, -1.59028e-15, -1.59028e-15, 6.36111e-15, 7.15625e-15, -20.0375, 0.0, -3.57812e-15, -3.18055e-15, -1.59028e-15, 2.38542e-15, -3.18055e-15, -3.18055e-15, 2.78299e-15, -11.4743, 0.0, -3.95085e-15, 1.98785e-15, -1.59028e-15, -7.28049e-15, 1.19271e-15, -4.77083e-15, -9.44227e-16, 3.31061, 4.77083e-15, -0.0, -1.59028e-15, 3.18055e-15, -2.78299e-15, 1.59028e-15, 1.59028e-15, 4.77083e-15, 33.9549, 0.0, 1.43125e-14, 3.18055e-15, -1.59028e-15, -0.0, -6.36111e-15, 0.0, -1.59028e-15, -102.328, -12.2876, -2.66307, -59.7149, 12.3869, 4.37945, 2.93404e-06, 65.9388, -48.0641, -4.73916, -1.5215, -4.37481e-15, 27.6448, 35.3904, -16.875, -3.18055e-15, -1.59028e-15, 3.18055e-15, -3.18055e-15, -1.59028e-15, 3.18055e-15, 21.3478, -3.18055e-15, -0.0, -3.18055e-15, -3.18055e-15, 7.95139e-16, -3.18055e-15, 0.0, 1.59028e-15, 7.24724, -7.15625e-15, -0.0, 6.36111e-15, -3.97569e-15, -7.95139e-16, 3.18055e-15, -1.59028e-15, -1.59028e-15, -11.4516, -3.18055e-15, 3.57812e-15, -0.0, 0.0, 3.57812e-15, 3.18055e-15, 1.59028e-15, -3.97569e-16, -44.8609, -6.36111e-15, 5.96354e-15, -9.93129e-32, -1.59028e-15, -3.57812e-15, -3.18055e-15, 0.0, -3.57812e-15, -2.25551, 10.4859, -12.8314, 4.65507e-16, 9.85418, -3.22818e-15, -3.10062, -15.0473, -4.26227, -0.0, 0.0, 1.59028e-15, -1.33802e-16, 12.9293, 3.26329e-15, 1.93172, -4.53685, 23.0186, 0.0, 16.0964, -0.0, -1.39424, 4.1621, -9.65689, 5.96354e-16, 0.0, -0.0, 2.98177e-16, -2.38161, -0.0
4.63146, 91.7402, 46.0842, -9.08462, 5.73308, -159.648, -3.99236, 9.63507, -1.11431, -1.38683, 6.23138, 0.597514, -1.49225, 2.29802, 0.270308, 3.38847, 0.731374, -1.04294, 2.05899, 5.85388, -5.29839, -0.977481, -4.65232, -14.5711, 0.559329, -18.7703, -1.13736, 91.5884, -15.3014, 0.419274, 18.3457, 36.62, 48.4944, 1.47237e-06, 47.7987, 42.0304, 4.53889, -4.56135, -0.0, -27.4545, 29.3853, 14.3022, -1.76556e-31, -3.18055e-15, -3.18055e-15, -6.36111e-15, -9.54166e-15, -3.18055e-15, -10.712, 0.0, 1.59028e-15, -0.0, 0.0, 3.18055e-15, 0.0, 1.59028e-15, -0.0, -3.02094, 0.0, 7.95139e-16, 9.54166e-15, 0.0, -0.0, -6.62086e-32, 4.77083e-15, 7.95139e-16, 6.75552, -1.59028e-15, -0.0, -1.59028e-15, 4.77083e-15, 3.97569e-16, -1.59028e-15, 1.59028e-15, -0.0, 28.5048, 0.0, -1.59028e-15, -3.18055e-15, 0.0, -0.0, -1.59028e-15, 0.0, -0.0, -102.032, -10.861, -2.29979, -58.2043, 9.44504, 18.8059, 1.73876e-07, 33.7989, 7.43855, -11.9993, -3.25328, -3.18569e-15, 9.42699, 15.9808, -2.61725, 3.97569e-16, 1.27222e-14, -2.5842e-15, -1.98785e-15, 1.59028e-14, -3.97569e-15, 4.84908, 3.18055e-15, -3.18055e-15, 3.97569e-15, 0.0, -1.59028e-15, -2.18663e-15, -3.18055e-15, -7.95139e-16, -7.08552, 0.0, -3.18055e-15, -0.0, -3.18055e-15, -0.0, 0.0, 3.18055e-15, -0.0, -16.7432, 4.77083e-15, -4.77083e-15, 1.19271e-15, -7.95139e-15, -1.59028e-15, 3.97569e-16, -9.54166e-15, -1.59028e-15, -38.838, 9.54166e-15, -3.18055e-15, -4.37326e-15, -1.59028e-15, -3.18055e-15, 2.78299e-15, 0.0, 3.18055e-15, -8.35107, -5.33355, -17.1451, 1.97262e-17, 15.8226, 2.47936e-15, -4.90484, -8.85035, -10.6513, -3.97569e-16, 1.59028e-15, 1.59028e-15, 0.0, 8.66783, -0.0, 0.0186388, 13.9825, 12.4509, 1.56903e-15, 20.3881, -6.78624e-15, -5.65302, -7.12299, -11.4869, -2.38542e-15, 6.36111e-15, 6.36111e-15, 7.95139e-16, -11.8185, -0.0
