'Hips_Xposition', 'Hips_Yposition', 'Hips_Zposition', 'Hips_Zrotation', 'Hips_Xrotation', 'Hips_Yrotation', 'Spine_Zrotation', 'Spine_Xrotation', 'Spine_Yrotation', 'Spine1_Zrotation', 'Spine1_Xrotation', 'Spine1_Yrotation', 'Spine2_Zrotation', 'Spine2_Xrotation', 'Spine2_Yrotation', 'Spine3_Zrotation', 'Spine3_Xrotation', 'Spine3_Yrotation', 'Neck_Zrotation', 'Neck_Xrotation', 'Neck_Yrotation', 'Neck1_Zrotation', 'Neck1_Xrotation', 'Neck1_Yrotation', 'Head_Zrotation', 'Head_Xrotation', 'Head_Yrotation', 'RightShoulder_Zrotation', 'RightShoulder_Xrotation', 'RightShoulder_Yrotation', 'RightArm_Zrotation', 'RightArm_Xrotation', 'RightArm_Yrotation', 'RightForeArm_Zrotation', 'RightForeArm_Xrotation', 'RightForeArm_Yrotation', 'RightHand_Zrotation', 'RightHand_Xrotation', 'RightHand_Yrotation', 'RightHandThumb1_Zrotation', 'RightHandThumb1_Xrotation', 'RightHandThumb1_Yrotation', 'RightHandThumb2_Zrotation', 'RightHandThumb2_Xrotation', 'RightHandThumb2_Yrotation', 'RightHandThumb3_Zrotation', 'RightHandThumb3_Xrotation', 'RightHandThumb3_Yrotation', 'RightHandIndex1_Zrotation', 'RightHandIndex1_Xrotation', 'RightHandIndex1_Yrotation', 'RightHandIndex2_Zrotation', 'RightHandIndex2_Xrotation', 'RightHandIndex2_Yrotation', 'RightHandIndex3_Zrotation', 'RightHandIndex3_Xrotation', 'RightHandIndex3_Yrotation', 'RightHandMiddle1_Zrotation', 'RightHandMiddle1_Xrotation', 'RightHandMiddle1_Yrotation', 'RightHandMiddle2_Zrotation', 'RightHandMiddle2_Xrotation', 'RightHandMiddle2_Yrotation', 'RightHandMiddle3_Zrotation', 'RightHandMiddle3_Xrotation', 'RightHandMiddle3_Yrotation', 'RightHandRing1_Zrotation', 'RightHandRing1_Xrotation', 'RightHandRing1_Yrotation', 'RightHandRing2_Zrotation', 'RightHandRing2_Xrotation', 'RightHandRing2_Yrotation', 'RightHandRing3_Zrotation', 'RightHandRing3_Xrotation', 'RightHandRing3_Yrotation', 'RightHandPinky1_Zrotation', 'RightHandPinky1_Xrotation', 'RightHandPinky1_Yrotation', 'RightHandPinky2_Zrotation', 'RightHandPinky2_Xrotation', 'RightHandPinky2_Yrotation', 'RightHandPinky3_Zrotation', 'RightHandPinky3_Xrotation', 'RightHandPinky3_Yrotation', 'LeftShoulder_Zrotation', 'LeftShoulder_Xrotation', 'LeftShoulder_Yrotation', 'LeftArm_Zrotation', 'LeftArm_Xrotation', 'LeftArm_Yrotation', 'LeftForeArm_Zrotation', 'LeftForeArm_Xrotation', 'LeftForeArm_Yrotation', 'LeftHand_Zrotation', 'LeftHand_Xrotation', 'LeftHand_Yrotation', 'LeftHandThumb1_Zrotation', 'LeftHandThumb1_Xrotation', 'LeftHandThumb1_Yrotation', 'LeftHandThumb2_Zrotation', 'LeftHandThumb2_Xrotation', 'LeftHandThumb2_Yrotation', 'LeftHandThumb3_Zrotation', 'LeftHandThumb3_Xrotation', 'LeftHandThumb3_Yrotation', 'LeftHandIndex1_Zrotation', 'LeftHandIndex1_Xrotation', 'LeftHandIndex1_Yrotation', 'LeftHandIndex2_Zrotation', 'LeftHandIndex2_Xrotation', 'LeftHandIndex2_Yrotation', 'LeftHandIndex3_Zrotation', 'LeftHandIndex3_Xrotation', 'LeftHandIndex3_Yrotation', 'LeftHandMiddle1_Zrotation', 'LeftHandMiddle1_Xrotation', 'LeftHandMiddle1_Yrotation', 'LeftHandMiddle2_Zrotation', 'LeftHandMiddle2_Xrotation', 'LeftHandMiddle2_Yrotation', 'LeftHandMiddle3_Zrotation', 'LeftHandMiddle3_Xrotation', 'LeftHandMiddle3_Yrotation', 'LeftHandRing1_Zrotation', 'LeftHandRing1_Xrotation', 'LeftHandRing1_Yrotation', 'LeftHandRing2_Zrotation', 'LeftHandRing2_Xrotation', 'LeftHandRing2_Yrotation', 'LeftHandRing3_Zrotation', 'LeftHandRing3_Xrotation', 'LeftHandRing3_Yrotation', 'LeftHandPinky1_Zrotation', 'LeftHandPinky1_Xrotation', 'LeftHandPinky1_Yrotation', 'LeftHandPinky2_Zrotation', 'LeftHandPinky2_Xrotation', 'LeftHandPinky2_Yrotation', 'LeftHandPinky3_Zrotation', 'LeftHandPinky3_Xrotation', 'LeftHandPinky3_Yrotation', 'RightUpLeg_Zrotation', 'RightUpLeg_Xrotation', 'RightUpLeg_Yrotation', 'RightLeg_Zrotation', 'RightLeg_Xrotation', 'RightLeg_Yrotation', 'RightFoot_Zrotation', 'RightFoot_Xrotation', 'RightFoot_Yrotation', 'RightForeFoot_Zrotation', 'RightForeFoot_Xrotation', 'RightForeFoot_Yrotation', 'RightToeBase_Zrotation', 'RightToeBase_Xrotation', 'RightToeBase_Yrotation', 'LeftUpLeg_Zrotation', 'LeftUpLeg_Xrotation', 'LeftUpLeg_Yrotation', 'LeftLeg_Zrotation', 'LeftLeg_Xrotation', 'LeftLeg_Yrotation', 'LeftFoot_Zrotation', 'LeftFoot_Xrotation', 'LeftFoot_Yrotation', 'LeftForeFoot_Zrotation', 'LeftForeFoot_Xrotation', 'LeftForeFoot_Yrotation', 'LeftToeBase_Zrotation', 'LeftToeBase_Xrotation', 'LeftToeBase_Yrotation'
5.36568, 90.9021, -30.6289, -2.78863, 8.8068, 168.985, -1.92485, 1.05212, -0.645325, -1.34665, 5.06914, 0.43809, -0.0968931, 2.34261, -2.38483, 3.54993, 2.79366, -1.78615, -3.5545, 7.4418, 3.54282, -2.0701, -3.24826, 3.72284, -2.89886, -17.9627, 0.361306, 98.5022, -14.343, 2.12081, 52.0553, 40.0639, -3.83392, -0.168514, 88.7996, 31.903, -10.935, -5.39863, -0.0232221, 44.4002, 56.652, 140.715, 180.0, 12.5343, 180.0, 180.0, -19.5547, -180.0, -1.12415, 0.0, 7.95139e-16, 3.18055e-15, -6.36111e-15, -2.38542e-15, 3.18055e-15, -3.18055e-15, -7.95139e-16, 17.9427, 3.18055e-15, -6.4605e-16, 21.5312, -6.36111e-15, -7.95139e-16, 17.9427, 0.0, -1.59028e-15, 30.5172, 0.0, -3.18055e-15, 36.6206, 0.0, 9.54166e-15, 30.5172, 7.95139e-16, -3.18055e-15, 60.6974, 0.0, -3.18055e-15, 72.8368, 7.95139e-15, 9.54166e-15, 60.6974, 9.54166e-15, 1.51076e-14, -93.4351, -14.0278, -0.83356, -61.6595, 39.7963, 28.6932, 179.917, 86.0458, 158.108, 6.931, 4.43018, -0.00327885, -41.7228, 33.6115, 26.2729, 3.97569e-15, -4.29078, -0.0, -3.97569e-15, -3.57564, -0.0, 7.22574, 6.36111e-15, 7.95139e-15, 3.18055e-15, -3.18055e-15, -4.77083e-15, 3.18055e-15, 6.36111e-15, -1.59028e-15, -10.9115, 6.36111e-15, -0.0, -13.0938, -1.59028e-15, -9.54166e-15, -10.9115, 3.18055e-15, -6.36111e-15, -23.2813, 3.18055e-15, -0.0, -27.9376, 4.77083e-15, -2.22639e-14, -23.2813, -3.18055e-15, -9.54166e-15, -51.0219, 4.67144e-15, -6.36111e-15, -61.2263, 1.27222e-14, -1.27222e-14, -51.0219, 6.36111e-15, -1.59028e-15, 0.714747, 1.6549, 1.46115, -4.61462e-16, 16.1815, 1.65588e-15, -4.42349, -13.3818, 0.207794, 9.93923e-17, 7.95139e-16, -0.0, -2.75273e-16, 10.2206, 3.23184e-15, 7.5978, -0.757524, 9.44633, 1.06801e-15, 50.5418, -3.36252e-15, -9.44533, 9.16187, 7.01549, -1.59028e-15, 0.0, -3.97569e-15, -8.28778e-15, -27.0666, 6.25054e-15
7.09892, 91.478, 23.4491, -7.63162, 5.20497, 169.501, 0.536223, 2.21087, -0.796464, -0.790562, 5.10109, 0.108057, 0.708504, 3.04497, -5.90791, 5.11237, 2.97326, -2.5338, -0.828996, 2.90824, -1.14069, -0.922122, -5.24402, 0.212177, -1.2221, -20.046, -0.00203099, 102.069, -18.2233, 3.82504, 51.4158, -2.60804, -8.05173, 179.993, 83.8631, -136.769, -29.025, -6.7083, 0.00162293, 6.6131, 66.6914, 173.924, 180.0, 10.1204, -180.0, -180.0, -21.5663, -180.0, 11.4662, -1.78906e-15, -5.96354e-15, 13.7594, 4.17448e-15, -6.75868e-15, 11.4662, 4.96962e-15, -6.75868e-15, 27.1043, -4.57205e-15, -1.22253e-14, 32.5252, 3.18055e-15, 3.7474e-15, 27.1043, -5.96354e-16, -2.68359e-15, 33.9558, -5.1684e-15, -1.0138e-14, 40.747, -2.18663e-15, -1.2424e-15, 33.9558, -4.57205e-15, 3.97569e-16, 55.1398, -1.0138e-14, -1.35422e-14, 66.1678, 9.93923e-17, 1.51076e-14, 55.1398, 1.51076e-14, 1.98785e-16, -97.3656, -12.2524, -1.57121, -61.0699, 16.9008, 41.0777, -180.0, 72.3677, 162.638, 4.49142, -4.38704, -3.72614e-06, -33.5061, 47.4698, 26.006, 5.96354e-15, -6.75868e-15, -3.18055e-15, -5.96354e-15, 5.56597e-15, 3.18055e-15, 6.25813, 0.0, 3.18055e-15, 1.27222e-14, 0.0, -7.95139e-16, 3.31043e-32, 7.95139e-16, -2.38542e-15, -8.45849, -3.97569e-16, -5.56597e-15, -10.1502, -2.78299e-15, -6.36111e-15, -8.45849, 2.18663e-15, -1.11319e-14, -18.4239, 0.0, -8.74653e-15, -22.1087, 3.47873e-15, -2.8625e-14, -18.4239, 7.95139e-15, -4.21423e-14, -42.3112, 5.1684e-15, -1.66979e-14, -50.7734, 1.51076e-14, -2.3059e-14, -42.3112, -1.43125e-14, 2.20651e-14, -3.75671, 1.71834, 1.31112, -1.09332e-15, 12.6893, -0.0, -2.20958, -14.5039, 2.31601, 7.95139e-16, -7.95139e-16, -7.95139e-16, 6.90272e-16, 8.78437, -3.21831e-15, 2.16244, -4.83223, 28.8233, -2.26138e-15, 18.5725, 3.35529e-15, -4.74169, -4.75144, -9.0126, -1.10348e-32, -1.98785e-16, -3.18055e-15, -1.0174e-16, -10.6469, -4.8544e-15
-23.917, 91.3603, -42.7288, -9.57697, 2.02506, -173.651, -9.73674, 3.03282, 0.27299, -1.57611, 5.25096, 0.71914, -1.49062, 2.58345, 1.24249, 2.00302, 2.30071, -0.907226, -2.07591, 4.79734, 1.22435, -0.979071, -3.27344, -4.08974, -0.80912, -17.9049, -0.308615, 100.022, -14.8903, 2.60002, 60.1277, 13.0393, -38.3683, -0.00658125, 74.9325, -23.7818, -12.9975, -6.88929, 2.13166e-07, 39.2263, 33.6726, 155.648, -1.76556e-31, 1.59028e-15, 6.36111e-15, 8.82781e-32, 1.59028e-15, -3.18055e-15, 39.6577, -7.95139e-15, -1.78906e-14, 47.5892, -2.04748e-14, -4.49253e-14, 39.6577, 1.23246e-14, 4.67144e-14, 48.1955, -1.74931e-14, -1.63003e-14, 57.8346, -3.97569e-14, -8.50798e-14, 48.1955, -1.35174e-14, -1.38652e-14, 46.4591, -8.74653e-15, -1.59028e-14, 55.7509, -3.26007e-14, -6.44062e-14, 46.4591, 1.51076e-14, 2.36554e-14, 53.5876, -1.49089e-14, -1.47101e-14, 64.3051, -7.59357e-14, -1.13705e-13, 53.5876, -5.96354e-15, -4.17448e-15, -97.1557, -16.6388, -2.05877, -61.2487, 12.6989, 32.454, 180.0, 64.6943, 155.308, -6.4412, 7.20946, 0.000137706, -35.8838, 34.5131, 22.2887, -7.95139e-16, -5.93119, -0.0, -0.0, -4.94266, -0.0, -50.334, 5.56597e-15, -3.18055e-15, -60.4008, 9.54166e-15, -2.22639e-14, -50.334, 9.54166e-15, 3.57812e-15, -59.4742, 4.07509e-15, -6.36111e-15, -71.369, 5.08889e-14, -7.39479e-14, -59.4742, -4.77083e-15, -9.54166e-15, -57.5002, 3.77691e-15, -3.18055e-15, -69.0002, 3.18055e-14, -4.05521e-14, -57.5002, 4.77083e-15, 4.77083e-15, -63.6306, 6.4605e-15, -3.18055e-15, -76.3567, 1.90833e-14, -4.29375e-14, -63.6306, 1.43125e-14, -7.95139e-15, -24.5221, -4.47266, -21.5596, 1.32078e-15, 21.5606, -6.83969e-15, 4.42982, -7.09129, -12.6777, 4.41391e-32, -7.95139e-16, 3.18055e-15, 0.0, 4.28211, -0.0, -9.61464, -3.28028, 18.9037, 4.16945e-16, 14.2004, -6.56161e-15, 1.81598, -3.52031, -10.0026, 1.98785e-16, 7.95139e-16, 1.59028e-15, 1.15338e-16, -2.07684, 3.18265e-15
-19.4883, 90.169, 5.31116, -5.873, 5.74212, -165.84, -1.70695, 1.85858, -0.89564, -0.916561, 5.22526, 0.293014, -0.0787009, 2.74765, -1.97574, 5.14856, 2.27636, -1.90097, 3.10953, 4.15281, -6.24261, 0.668165, -4.42155, -14.6667, 2.25551, -18.3345, -1.16293, 101.829, -16.6915, 3.44218, 56.2664, 3.33366, -23.0661, 0.00156557, 16.559, -12.3298, -3.8675, -13.155, -0.000302381, 30.9601, 33.6233, 161.624, -3.18055e-15, 1.59028e-15, -3.18055e-15, 8.82781e-32, 1.59028e-15, -3.18055e-15, 27.0833, 1.59028e-15, 3.18055e-15, 32.4999, 3.18055e-15, 4.77083e-15, 27.0833, 0.0, 5.1684e-15, 33.9756, 3.18055e-15, 3.18055e-15, 40.7707, -9.54166e-15, -5.56597e-15, 33.9756, -3.18055e-15, -1.27222e-14, 33.5542, 4.77083e-15, -0.0, 40.265, 6.36111e-15, 3.18055e-15, 33.5542, 6.36111e-15, 6.36111e-15, 40.8884, 0.0, -0.0, 49.0661, -3.18055e-15, -2.98177e-16, 40.8884, 6.36111e-15, 6.36111e-15, -99.2412, -14.6491, -2.35613, -55.8015, 4.33272, 34.979, -180.0, 61.571, 167.768, -0.361176, 13.1125, -0.000570451, -39.0291, 17.2486, 13.51, -6.58816e-15, -28.1777, -7.21634e-15, -3.18055e-15, -23.4814, -0.0, -9.46286, -6.36111e-15, 1.59028e-15, -11.3554, 0.0, -0.0, -9.46286, 1.59028e-15, 3.18055e-15, -25.3075, 3.18055e-15, 3.18055e-15, -30.369, 7.95139e-15, -3.18055e-15, -25.3075, -1.59028e-15, -6.36111e-15, -32.1598, 0.0, 3.18055e-15, -38.5917, 4.87022e-15, 3.18055e-15, -32.1598, -3.18055e-15, 1.27222e-14, -51.1727, -3.97569e-15, 3.18055e-15, -61.4072, 3.18055e-15, -9.54166e-15, -51.1727, 0.0, 7.15625e-15, -6.36511, -10.6784, -14.7094, -7.30464e-16, 17.7849, 1.25257e-15, -6.03788, -3.24471, -18.1679, 9.93923e-16, 1.19271e-15, -3.18055e-15, 1.98785e-16, 9.79477, -0.0, 1.30195, 9.80271, 13.1224, 3.97569e-16, 29.0885, -0.0, -4.6982, -9.17045, -10.1714, 7.95139e-16, -3.18055e-15, 3.18055e-15, 1.63411e-15, -14.777, 3.28935e-15
-12.9801, 91.2875, 16.7245, -6.44357, 5.5691, -175.483, -6.96336, 1.26776, -0.508125, -1.41304, 4.90292, 0.469257, -1.01726, 1.99344, -4.21366, 2.49726, 1.94322, -2.00042, -2.8738, 4.8265, -1.15688, -2.21658, -5.75056, -2.33879, -2.34183, -21.2265, -0.169851, 86.9886, -15.654, -0.813402, -0.965458, 46.6407, 48.8942, 0.00148997, 59.4316, -18.14, -27.5487, -19.0536, 0.000131332, 31.9593, 64.181, 150.681, -180.0, 9.09769, -180.0, 180.0, -22.4186, 180.0, -5.48539, 3.18055e-15, -1.59028e-15, -0.0, 0.0, 3.18055e-15, -3.18055e-15, -1.59028e-15, -0.0, -1.9683, 7.95139e-16, -0.0, -2.20695e-32, -7.95139e-16, -1.59028e-15, 8.82781e-32, 3.18055e-15, -1.59028e-15, 1.75824, 0.0, -0.0, 2.10989, 2.38542e-15, -0.0, 1.75824, 0.0, 1.59028e-15, 11.7677, 0.0, 3.18055e-15, 14.1213, -6.36111e-15, 4.77083e-15, 11.7677, 0.0, 7.95139e-16, -88.2134, -11.6715, 0.361403, -47.9845, 59.5016, 10.3823, -179.956, 80.1331, 163.226, -1.71323, 1.26528, 0.00105951, -37.4138, 34.2139, 23.2737, 1.74724e-15, -5.63686, 1.598e-15, -1.30671e-16, -4.69738, -1.59564e-15, 11.9706, 3.18055e-15, -0.0, -1.59028e-15, -6.36111e-15, -3.18055e-15, 3.97569e-15, -3.18055e-15, -0.0, -5.7264, 0.0, -0.0, -6.87168, -3.18055e-15, -3.18055e-15, -5.7264, 3.18055e-15, -9.54166e-15, -18.7662, 0.0, -3.18055e-15, -22.5194, 1.59028e-15, -1.27222e-14, -18.7662, 3.97569e-15, -3.18055e-15, -46.7832, -7.95139e-16, -9.54166e-15, -56.1398, 0.0, -1.27222e-14, -46.7832, 1.59028e-14, -1.51076e-14, -9.35424, -7.87166, -17.5128, 7.61662e-16, 15.1657, 1.64766e-15, 6.45644, -8.61748, -2.35522, 3.97569e-16, 1.59028e-15, -0.0, 1.19271e-15, 4.22654, -0.0, -4.06617, 13.476, 22.1169, 1.16643e-15, 17.1381, -6.65669e-15, -6.23108, -5.55897, -7.44493, 1.59028e-15, 4.77083e-15, -3.18055e-15, 1.23212e-16, -11.9289, -3.25076e-15
-5.09784, 90.5366, -5.72428, -3.87162, 6.18045, -178.976, -2.2183, 2.90342, 0.0944934, -1.47311, 5.32523, 0.721171, -1.2738, 2.68481, 6.05469, 0.740266, 2.79613, 0.424498, -1.86463, 6.69256, 3.07916, -1.2501, -2.27141, -5.11161, -1.1004, -16.9064, -0.347129, 95.9848, -9.06294, 0.946126, 62.5132, 41.5224, -23.6488, 179.986, 77.9353, -156.069, -10.9496, -2.9396, -0.00273152, 54.4596, 43.9949, 135.804, 180.0, 19.576, 180.0, 180.0, -13.6867, 180.0, 9.63051, 6.36111e-15, -0.0, 11.5566, 1.11319e-14, -0.0, 9.63051, 0.0, 1.27222e-14, 28.6854, 1.59028e-15, 6.36111e-15, 34.4224, 6.75868e-15, 1.27222e-14, 28.6854, -1.59028e-15, 3.18055e-15, 38.7544, 1.27222e-14, 1.59028e-14, 46.5053, 4.77083e-15, 2.22639e-14, 38.7544, -9.54166e-15, -1.59028e-15, 66.5283, 1.43125e-14, 1.59028e-14, 79.8339, 2.54444e-14, 9.24349e-15, 66.5283, 2.22639e-14, -9.54166e-15, -98.2074, -16.8884, -2.39931, -64.5308, 20.6731, -7.06774, -179.999, 69.6493, 161.387, 1.24946, 15.5297, 0.000335758, -49.6785, 23.1679, 24.8677, -1.58707e-15, -14.1449, 1.64e-15, 1.72169e-15, -11.7874, -3.24907e-15, -1.17375, -3.18055e-15, -0.0, -1.73079, -3.18055e-15, -4.77083e-15, -1.44232, -3.18055e-15, 1.59028e-15, -23.6459, -6.36111e-15, 2.78299e-15, -28.3751, 9.54166e-15, -9.54166e-15, -23.6459, 0.0, -0.0, -37.6083, -6.36111e-15, 2.38542e-15, -45.13, 0.0, -3.18055e-15, -37.6083, 3.08116e-15, 6.36111e-15, -69.857, -1.27222e-14, 3.18055e-15, -83.8284, 3.18055e-15, 3.18055e-15, -69.857, 1.27222e-14, -7.95139e-15, 0.522052, 7.37681, -13.1214, -2.88691e-16, 12.6648, -1.62993e-15, -5.07943, -17.2522, -7.26072, -1.98785e-16, 3.97569e-16, -0.0, -1.17325e-15, 10.2807, 3.23245e-15, 3.40424, -14.41, 19.9438, -9.10785e-16, 15.9796, 3.30839e-15, 0.658921, -1.73757, -7.30959, 5.96354e-16, 1.59028e-15, -0.0, 3.97569e-16, -9.28993, -0.0
-15.8247, 91.2757, 8.77726, -5.65157, 4.30674, -162.299, -3.60064, 3.69397, -0.335144, -1.64616, 5.50127, 0.593926, -1.32413, 2.1471, -0.106815, 2.59603, 3.3178, -1.24081, -0.56529, 13.2043, -2.2362, -1.88737, -2.74056, -10.1613, -1.11874, -18.6362, -0.738158, 95.3, -16.8421, 1.53953, 59.9645, 44.8371, -15.7197, -179.997, 56.9718, -167.036, -24.4961, -6.89418, -0.00514962, 7.23917, 67.4926, 173.305, -180.0, 9.13106, 180.0, 180.0, -22.3908, -180.0, 7.73846, -6.36111e-15, -0.0, 9.28616, 0.0, -3.18055e-15, 7.73846, -3.18055e-15, 3.18055e-15, 13.1051, -3.18055e-15, 3.18055e-15, 15.7261, -9.54166e-15, 6.36111e-15, 13.1051, -3.18055e-15, 3.18055e-15, 14.6313, -3.18055e-15, 3.18055e-15, 17.5575, 1.59028e-15, -0.0, 14.6313, 6.36111e-15, 6.36111e-15, 21.8562, 0.0, 3.18055e-15, 26.2275, 3.97569e-15, 9.54166e-15, 21.8562, 0.0, -0.0, -95.1265, -17.2394, -1.52297, -63.3265, 33.9635, 12.4792, 179.997, 52.742, 170.021, 5.98544, 2.22027, 0.00579748, -34.7225, 41.707, 24.7532, 4.07509e-15, -2.78299e-15, -3.18055e-15, 1.09332e-15, -1.59028e-15, 1.59028e-15, 2.49381, 3.18055e-15, 1.59028e-15, -3.18055e-15, 9.54166e-15, -0.0, 1.59028e-15, 1.27222e-14, -4.77083e-15, -6.53064, -3.18055e-15, 1.59028e-15, -7.83676, 1.27222e-14, 3.37934e-15, -6.53064, 6.36111e-15, 5.96354e-16, -11.94, -3.18055e-15, 3.97569e-16, -14.328, -3.18055e-15, 1.19271e-14, -11.94, -6.36111e-15, 1.59028e-15, -25.6595, -3.18055e-15, -4.77083e-15, -30.7913, 6.36111e-15, 3.18055e-15, -25.6595, 3.18055e-15, 1.59028e-14, -1.23619, -3.30796, -12.3951, 1.18243e-15, 13.6872, -1.63676e-15, -5.89695, -9.24463, -8.45998, 1.73937e-16, 1.59028e-15, 7.95139e-16, 1.54285e-16, 10.2575, 8.08053e-16, 5.57121, -2.43793, 15.6381, 4.86288e-15, 45.8172, -4.56353e-15, -4.76435, 1.96009, -7.10637, 3.53113e-31, 3.18055e-15, -6.36111e-15, 4.59503e-15, -23.976, 3.4809e-15
1.96886, 90.0142, -102.549, -1.45834, 5.56148, 176.994, -6.82618, 5.12177, 0.0788481, -2.16009, 5.41319, 0.671232, -1.42967, 2.31783, -2.36889, 2.1556, 2.3277, -1.58262, -2.53852, 4.40904, -3.04896, -2.71465, -8.70525, -11.489, -0.753792, -24.8847, -0.95434, 93.2948, -18.3168, 1.03649, 38.1452, 9.23223, 24.4607, -180.0, 59.1667, -150.387, -22.0565, -3.02907, 4.90817e-07, 32.6145, 45.7285, -24.609, -3.18055e-15, -9.54166e-15, -0.0, 3.18055e-15, 3.18055e-15, -0.0, 66.0167, -9.54166e-15, 4.77083e-15, 79.22, -1.15295e-14, -1.59028e-14, 66.0167, 2.54444e-14, 1.66979e-14, 78.4085, -1.59028e-14, -3.18055e-15, 94.0902, -1.74931e-14, -2.22639e-14, 78.4085, -3.18055e-14, -3.33958e-14, 76.2518, -1.59028e-14, 3.18055e-15, 91.5022, -3.02153e-14, -1.59028e-14, 76.2518, 1.59028e-14, 1.66979e-14, 86.122, -1.27222e-14, 1.59028e-15, 103.346, -2.8625e-14, -3.81667e-14, 86.122, -6.83819e-14, -3.18055e-15, -91.2636, -17.9157, -0.388994, -50.9164, 9.40306, -8.39763, 0.00412886, 50.9307, -37.9384, 26.9063, 7.71142, -0.00047066, -19.2647, 37.4109, 11.9877, -4.33173e-15, -7.49793, -8.82196e-15, -3.26761e-15, -6.24827, -7.9989e-16, -20.364, -3.18055e-15, -4.77083e-15, -24.4369, -3.18055e-15, -3.18055e-15, -20.3641, 0.0, -6.06293e-15, -32.8053, 3.18055e-15, -1.59028e-15, -39.3663, 0.0, -2.38542e-15, -32.8053, -3.18055e-15, -6.36111e-15, -36.0642, 6.36111e-15, -4.77083e-15, -43.277, 3.18055e-15, -7.95139e-16, -36.0642, 3.18055e-15, -3.18055e-15, -48.9559, 3.18055e-15, -4.77083e-15, -58.7471, 0.0, 6.36111e-15, -48.9559, -8.54774e-15, 1.90833e-14, 3.28413, -2.64324, -3.14596, 5.85439e-16, 21.9405, -3.4289e-15, -5.95691, -17.4436, -1.8977, 1.49089e-16, -7.95139e-16, -1.59028e-15, 2.97665e-17, 9.22629, -8.0556e-16, 10.8553, -5.96987, 26.2369, 5.00163e-16, 33.3152, -3.80603e-15, -2.58782, -11.0373, 7.58647, 7.95139e-16, 0.0, 3.18055e-15, 1.59028e-15, -4.47519, -0.0
-0.104831, 90.5549, -103.726, -3.34217, 6.30596, 169.039, -4.37305, 4.64465, -0.0975334, -1.6852, 5.2454, 0.506505, -0.606557, 1.37814, -2.80244, 4.44843, 1.97228, -1.71884, 0.699684, 9.21531, -4.75182, -0.166692, -4.18489, -11.3599, 1.19427, -19.5456, -0.928881, 98.0049, -23.5875, 3.22005, 53.9809, -4.9998, -3.33531, 0.00920986, 67.9419, 8.41933, -22.3023, -3.69976, 0.000208107, 4.22836, 46.6487, -3.07442, -3.18055e-15, -4.77083e-15, -7.95139e-15, -3.18055e-15, 3.18055e-15, -6.36111e-15, 31.4942, 3.18055e-15, -3.18055e-15, 37.793, 3.18055e-15, -4.37326e-15, 31.4942, -6.36111e-15, 7.95139e-15, 42.2177, 6.36111e-15, -4.77083e-15, 50.6612, 9.54166e-15, 1.27222e-14, 42.2177, 0.0, -0.0, 42.8724, 9.54166e-15, -7.95139e-15, 51.4468, 1.59028e-14, 3.18055e-14, 42.8724, 1.11319e-14, 2.22639e-14, 53.8884, 0.0, -1.11319e-14, 64.6661, 3.18055e-15, -3.18055e-15, 53.8884, 1.66979e-14, -0.0, -92.3414, -20.1366, -0.802763, -36.1114, 8.8603, 18.187, 0.197406, 88.4499, -8.86336, 3.71545, 12.6215, -0.00110587, -27.3385, 26.157, 12.8403, 5.44449e-15, -19.5908, 6.75197e-15, -1.78315e-15, -16.3257, 4.97128e-15, -74.2078, -1.31943e-14, 6.36111e-15, -89.0494, -4.77083e-15, 8.43592e-15, -74.2078, -1.94809e-14, -1.11319e-14, -76.1375, -1.56046e-14, 3.18055e-15, -91.365, 4.6118e-14, -4.72114e-14, -76.1375, 4.57205e-15, 1.74931e-14, -67.6638, -1.25234e-14, 6.36111e-15, -81.1966, -2.22639e-14, 3.10104e-14, -67.6638, -3.97569e-15, 6.36111e-15, -61.61, -8.34896e-15, 3.18055e-15, -73.932, -3.02153e-14, 3.33958e-14, -61.61, 7.95139e-15, -1.27222e-14, 0.624622, -2.93451, 6.73774, -4.7191e-16, 23.1307, -2.59394e-15, -6.37423, -17.7625, -1.84406, 4.47266e-16, 3.97569e-16, -7.95139e-16, -3.80093e-16, 12.2189, 8.13569e-15, 10.1317, -7.98557, 27.5287, 4.71192e-16, 41.9285, -4.27506e-15, -9.56291, -4.0111, 9.05078, 1.59028e-15, 1.59028e-15, -9.54166e-15, -2.96281e-15, -12.176, -6.5075e-15
