Learning Rate, Activation Function, Weight Decay, Hidden Layers, Validation Error
0.0148983497079, leaky_relu, 0.000226298483602, 128 32 96 64, 0.74909979105
0.0042364554226, leaky_relu, 0.00231023960911, 64 96 32, 0.681882977486
0.000383319423428, leaky_relu, 0.00011793272, 96 64 128, 0.697661519051
0.00107213941228, leaky_relu, 0.000371614477001, 64 128 96, 0.772844851017
0.00416096654456, relu, 3.7331373652e-05, 64 32 128, 0.768017888069
0.000154346496497, relu, 0.000496618873129, 96 64 32 128, 0.699291110039
0.0152733620004, leaky_relu, 0.000176301509454, 64 128 32, 0.709502518177
0.0764187434285, leaky_relu, 0.00612648354622, 64 96 32 128, 0.732579469681
0.000356639256743, relu, 0.00933426473084, 64 96, 0.632664144039
0.00811922037532, relu, 0.000199919798144, 128 32, 0.721793711185
0.28324223094, leaky_relu, 2.6129736711e-05, 32 64, 1.04345834255
0.0431564900008, relu, 1.16352187652e-05, 128 32, 0.842125713825
0.000293500189324, leaky_relu, 0.0316758404385, 32 96 128, 0.785631418228
0.000301879003556, relu, 0.00538147491965, 128 64 96 32, 0.648853838444
0.00134434131504, leaky_relu, 0.0457083035815, 32 96 128 64, 0.998764693737
0.0596915860955, relu, 0.0192103248472, 32, 0.632400214672
0.00361809842203, relu, 0.071340695147, 128 96, 0.847040534019
0.37316754873, leaky_relu, 0.00265444515617, 128 96 64 32, 18260.7285156
0.0045144386063, leaky_relu, 0.000483124039989, 96 32 64 128, 0.775605499744
0.0113995752567, leaky_relu, 0.0803781317694, 64 32 128, 0.997888922691
0.000134706865514, leaky_relu, 0.00355843859287, 128 32, 0.621654033661
0.000506925780381, leaky_relu, 0.00593731466209, 64 32 128 96, 0.660221755505
0.269202661644, leaky_relu, 0.0773870009004, 64, 0.756736814976
0.00245770867575, leaky_relu, 0.00175532644982, 64, 0.73216933012
0.156351266977, relu, 1.12941077729e-05, 64 32 128 96, 1.61789155006
0.735977100221, relu, 5.34629861108e-05, 64, 17.4935436249
0.000354659158942, leaky_relu, 0.00878377993779, 32 96, 0.650219678879
0.0075662600741, relu, 0.0895460998293, 64 128 32 96, 0.997447192669
0.0017479911193, relu, 0.0110877661119, 128 32 64, 0.637238502502
0.000421980560726, leaky_relu, 0.0142320219883, 96 128, 0.626498281956
0.0159476385228, relu, 0.000544630215201, 64 128 96, 0.765104711056
0.12645200925, relu, 0.0681788867088, 64 128 96, 0.996077537537
0.0478574574307, relu, 0.0199337037016, 96 64 128, 0.707079052925
0.163495499843, relu, 0.0020373293803, 64 32 96 128, 1.01199305058
0.341218764971, leaky_relu, 7.23543421149e-05, 96, 1.1416965723
0.00018188931955, leaky_relu, 0.000124909533588, 96 64, 0.661599516869
0.00438162489581, leaky_relu, 6.14332958302e-05, 64 128, 0.842188835144
0.00349539902447, leaky_relu, 0.00550978106793, 128 96 32 64, 0.714692175388
0.0412148330197, relu, 0.000782852879236, 128 64 96 32, 0.73271548748
0.000225362116647, relu, 2.99732818279e-05, 128 96 32, 0.729017615318
0.000299314208613, relu, 0.000407418712353, 96 64 32 128, 0.70236903429
0.0637177347986, relu, 0.00180665628805, 128 64 32, 0.69407337904
0.00582975830994, relu, 0.0797575196199, 64 128 96, 0.99793612957
0.00131386166119, leaky_relu, 0.000133321634514, 64 128 96, 0.706989228725
0.521031685305, relu, 0.00365702983239, 128 64, 1.00367057323
0.0195200004342, leaky_relu, 5.4686877919e-05, 96 32 128 64, 0.793332874775
0.417574116567, leaky_relu, 0.0985845533082, 32 128 96 64, 78515200.0
0.00495200490828, relu, 0.0715718514942, 64 32 96 128, 0.99838924408
0.850477827158, relu, 0.00130055106426, 64 128 96 32, 1.01325201988
0.0169370839701, relu, 0.00563248632938, 32 64 128 96, 0.733210682869
0.000169022128969, leaky_relu, 4.94056092295e-05, 64 32 96 128, 0.719336926937
0.00148451002694, leaky_relu, 8.04175534754e-05, 128 96, 0.690574765205
0.000442188819053, relu, 9.39886232006e-05, 96 128 32 64, 0.715550720692
0.000516617110115, leaky_relu, 0.0763541533019, 96 64 128, 0.998086869717
0.0446685231998, relu, 1.83007017175e-05, 96 32 64, 0.855903029442
0.000323873925511, leaky_relu, 2.10290556301e-05, 96 32 128 64, 0.707267463207
0.153715476266, relu, 0.000721311006637, 96 128 64, 1.00539124012
0.573677365751, relu, 0.028090355888, 32 128 64, 1.81564056873
0.000149659355576, relu, 0.000262746865704, 128 64, 0.688126504421
0.279146883548, leaky_relu, 0.00997400596454, 32 128 64 96, 1.1040712595
0.0167668474078, relu, 0.000363861969029, 128 64 32 96, 0.730550527573
0.00512137939969, relu, 8.25948677945e-05, 96 128 64 32, 0.730294704437
0.000217386144209, leaky_relu, 0.00413369230648, 32 64 128, 0.659501791
0.00166732620186, relu, 0.00389423388458, 32, 0.75567317009
0.689339844627, leaky_relu, 1.6618182403e-05, 128 64 96, 4348988.0
0.000102745975268, relu, 0.0254174759123, 64 128 96 32, 0.995594799519
0.00101442831481, relu, 0.00887911974426, 32 128 96 64, 0.730834245682
0.000272570097378, leaky_relu, 0.0352424438383, 32 96 128, 0.819361150265
0.00228076555716, relu, 1.28412488873e-05, 32 128 64, 0.860845327377
0.000215984251849, leaky_relu, 0.0158802256158, 96 32 128 64, 0.776384532452
0.0129085856462, relu, 0.0213480336362, 64 128, 0.627945959568
0.0735686728652, relu, 1.91302170048e-05, 128 64 32, 0.855122983456
0.0683695664532, relu, 6.31118391344e-05, 64 96 128 32, 0.943876385689
0.00130901514233, relu, 7.23295782006e-05, 32 96 64, 0.798733055592
0.0308314791346, leaky_relu, 0.0151352038517, 96 128 32 64, 1.00357174873
0.000246529778011, leaky_relu, 0.0283345777101, 128 96 64, 0.754319489002
0.0137636439292, relu, 0.000149521626571, 64 128, 0.734676837921
0.00213948725575, leaky_relu, 0.000606969558364, 96 64 32, 0.720717191696
0.191433793211, leaky_relu, 0.000297321217695, 64, 0.856440246105
0.595924096145, leaky_relu, 0.0193052002608, 96 32 128, 758.96105957
0.0276819781072, relu, 0.00124691961432, 96 64 32, 0.687662065029
0.000461491201021, relu, 0.000102130924572, 128 64 32 96, 0.695234179497
0.00178630853801, relu, 5.75631101561e-05, 128 32 64, 0.738571405411
0.0418850518599, leaky_relu, 2.24045206989e-05, 64 128 32, 0.897777557373
0.00138622422541, relu, 0.00327248976453, 32 128 96 64, 0.713847577572
0.0382281276217, relu, 0.000134149664308, 64 96 128 32, 0.787765443325
0.240748324936, leaky_relu, 0.00155641806093, 64 96 32 128, 979223.5625
0.805202268042, relu, 0.00120208588529, 32 64 96 128, 0.999594449997
0.000193602113109, leaky_relu, 0.0729680740253, 64 32 96, 0.991973996162
0.0172399375279, relu, 0.0560554089807, 96 64 32, 0.999329209328
0.00329264532694, leaky_relu, 0.0767307734013, 96 128 32, 0.998100697994
0.000147436478584, leaky_relu, 0.011379227598, 64 96 128, 0.639705598354
0.000718767072179, leaky_relu, 9.66944334202e-05, 64, 0.726587712765
0.000270068124044, relu, 0.00314913182217, 128 96 32 64, 0.660919308662
0.000194878527621, leaky_relu, 3.4609784759e-05, 128 96, 0.676062345505
0.000709775684057, leaky_relu, 0.000667825791159, 32 64, 0.755496740341
0.0331640443866, leaky_relu, 0.00706306424652, 64 32, 0.647571086884
0.105083051716, leaky_relu, 0.000525827108979, 96 32 128 64, 0.982019007206
0.027165864844, leaky_relu, 3.62863571549e-05, 96 32 128 64, 0.770709633827
0.000114888009756, relu, 0.00698856001258, 96 128 64 32, 0.716676592827
0.000684281666006, leaky_relu, 0.0165787090727, 128 64 32 96, 0.785318672657
0.0779173769018, leaky_relu, 0.00041776435501, 96 64 32 128, 0.91529661417
0.000300786938926, relu, 0.00428737270986, 96 32 128 64, 0.689213097095
0.000168564054799, leaky_relu, 4.71988445421e-05, 128 96 64 32, 0.696448326111
0.144543644575, leaky_relu, 0.000121919064395, 128 32 96 64, 1.00569701195
0.000325193168768, leaky_relu, 0.00160507374503, 32 96, 0.7296692729
0.261538252856, leaky_relu, 5.07444676078e-05, 64 32 96, 2.0052087307
0.0140286235202, relu, 0.0179966613033, 32 64 96 128, 1.00321149826
0.190190956769, leaky_relu, 0.000136198138139, 32 64 96 128, 1.04636573792
0.0651389670879, leaky_relu, 0.0740320360977, 128 32 96 64, 0.997250556946
0.0367379285977, leaky_relu, 1.18166364279e-05, 96 128 64, 0.80167478323
0.228718837886, leaky_relu, 0.018983327496, 96 32 128, 0.736918032169
0.240774084675, relu, 0.000474380075896, 64 96, 1.00157904625
0.089453637562, relu, 0.000704119191679, 96 128 32, 0.797820091248
0.0129036131255, leaky_relu, 0.000380204081542, 128 64, 0.658668637276
0.198465422212, leaky_relu, 0.00169971940215, 64 96 128 32, 3.22334623337
0.030123701098, leaky_relu, 0.00139962943602, 64, 0.709849655628
0.103339547091, relu, 0.000511893343659, 64 96 32 128, 1.00622999668
0.000316240883697, leaky_relu, 0.0119821701687, 32 96, 0.635347247124
0.131070630371, relu, 0.0029555229228, 96 32 128, 0.865053057671
0.00212696946732, leaky_relu, 0.00116545344684, 32 96 64, 0.754885554314
0.0382145748104, relu, 0.03111714068, 32 64 96, 1.00125038624
0.00118820746703, leaky_relu, 0.0105225368701, 64 96 128 32, 0.806155145168
0.00201215110337, relu, 0.000636523198928, 96 32 64, 0.669641017914
0.803236414985, leaky_relu, 0.00488892116308, 64 96, 445958.0
0.0240590150382, relu, 0.0535045868807, 32 96 64, 0.999489724636
0.332388620798, relu, 0.00109418097726, 128 64 96 32, 0.996602475643
0.024148479543, leaky_relu, 2.32453410802e-05, 64 32 128, 0.724262595177
0.00100867565814, leaky_relu, 0.000148977607655, 96 128 64, 0.722493588924
0.746081946384, relu, 0.0448234464716, 128 64 96 32, 1.0152784586
0.551888187873, leaky_relu, 0.00675004859481, 128 96 64 32, 2.23048152876e+16
0.0104640110487, relu, 0.000166883162239, 96 128 32, 0.71025043726
0.0268311686036, leaky_relu, 1.93966491116e-05, 32 64 128 96, 0.751899898052
0.441273637125, relu, 0.00233023646279, 128 64, 1.0049803257
0.00685301926319, relu, 0.000808496333012, 64 32, 0.686829149723
0.273155868713, leaky_relu, 0.00117376882555, 128 96, 13.9375581741
0.0171420425041, relu, 0.00515789128734, 64 32 96 128, 0.73382806778
0.000232812253603, leaky_relu, 0.00261144800651, 64 96 32, 0.667463004589
0.559536005514, relu, 0.00196058147122, 128 64, 0.992721736431
0.000780784563609, leaky_relu, 0.064508972793, 32 64 96 128, 0.998513519764
0.00140800493133, relu, 0.0163518255063, 32 64 96, 0.684185028076
0.00932818806916, leaky_relu, 0.00210757153887, 128 64, 0.670742213726
0.00311095976429, relu, 0.000360130772046, 32 96 128 64, 0.726272046566
0.000155607889112, leaky_relu, 0.00734242395946, 96 32, 0.648940384388
0.0316855437337, leaky_relu, 2.42718914742e-05, 128 32, 0.867766678333
0.0213392204793, leaky_relu, 0.00396651524617, 128 64 96 32, 0.703868210316
0.116513643121, relu, 0.0381789691162, 32 96 64, 0.998382389545
0.00207339876677, relu, 0.000803330105701, 32 64 128, 0.745606899261
0.000561805524246, relu, 0.00123754859249, 128 96, 0.668176174164
0.00073325193923, relu, 1.37550499463e-05, 128 64 96, 0.686679840088
0.0545260587056, leaky_relu, 0.000205366544923, 128, 0.709249973297
0.00182586307575, leaky_relu, 0.00071266516643, 128 64, 0.6882173419
0.237137346552, relu, 0.000972565935895, 64 96, 1.0062764883
0.00141588463131, relu, 9.82289505115e-05, 128 96 64, 0.666398942471
0.225987698675, leaky_relu, 0.0270157415525, 64 32 96, 1.23629438877
0.396042876564, relu, 0.0199791257816, 96 32 64 128, 0.998823225498
0.0808875980041, leaky_relu, 0.0469366751278, 32 64 128 96, 0.99814426899
0.000369973670714, leaky_relu, 1.410899922e-05, 96 128 64, 0.663556456566
0.000106976889245, relu, 0.0900896979415, 128, 0.791845738888
0.154725004691, relu, 0.0205341457282, 64 96 128, 0.736861824989
0.00165902367277, leaky_relu, 0.0019066913613, 128 32, 0.71353328228
0.000240641423961, leaky_relu, 0.0050120991587, 64 128 96, 0.668809115887
0.0111178013815, leaky_relu, 6.79195576754e-05, 32 64 128 96, 0.767862677574
0.000382330418876, relu, 0.00196994092985, 32 64, 0.66089206934
0.00888755404963, leaky_relu, 0.0144121379927, 64 128 32, 0.687804341316
0.000177448709738, leaky_relu, 0.000154918108526, 64 128 96, 0.739662051201
0.823892601971, leaky_relu, 0.00210157866292, 128 32 96, 871.513122559
0.0251070180307, leaky_relu, 0.0138902017007, 128 32, 0.641754567623
0.349713092165, relu, 0.000191790625653, 32 64 128 96, 1.0033441782
0.000313116244188, leaky_relu, 0.0418366891116, 96 32 64 128, 0.995822012424
0.0763044850009, relu, 0.00294913916459, 64 96 128 32, 0.702542066574
0.148870746938, relu, 0.0146653831819, 64 32 128, 0.72507750988
0.1283794302, leaky_relu, 0.0089778206013, 96 32 128, 0.772090911865
0.177543723055, relu, 0.000674606584144, 64 128, 1.01453769207
0.00524574023816, leaky_relu, 0.0816475815469, 96 32 128, 0.997838437557
0.0213552933752, leaky_relu, 3.8348060981e-05, 64 96, 0.747516393661
0.00330103715132, relu, 0.0703472644886, 32 64 96 128, 0.998453855515
0.000117038990659, relu, 0.0125944786968, 96 64 128 32, 0.732042431831
0.00162469669432, leaky_relu, 0.00490536331212, 128 96, 0.668156683445
0.0146499241962, relu, 0.000521161791305, 96 128 64, 0.682836592197
0.00716391737798, relu, 1.76463976149e-05, 96, 0.725594460964
0.000133528191071, relu, 0.0400664913947, 96 64 128 32, 0.986839413643
0.00526545569002, leaky_relu, 0.00295419721207, 64 32 128 96, 0.689240932465
0.0329065132768, leaky_relu, 0.000351113838168, 128, 0.707059860229
0.00248434264256, relu, 0.000886162586719, 64 128 96 32, 0.718570232391
0.432854418703, leaky_relu, 0.000840420384957, 96, 0.721940696239
0.449500389446, leaky_relu, 0.00381576074514, 64 96 128, 45.0948371887
0.0730155187594, leaky_relu, 0.0424002172752, 32 64 96, 0.99866771698
0.00407629869727, leaky_relu, 0.00270131175226, 64 32 96 128, 0.665601849556
0.00260056150155, relu, 0.00411932727805, 32 64 96 128, 0.718944311142
0.00337813299187, leaky_relu, 1.03872138648e-05, 128 32 96 64, 0.764119446278
0.159569739304, relu, 0.00202681390049, 96 32 64, 0.970701098442
0.0303603171109, relu, 0.00813325209964, 96, 0.638348281384
0.554927802561, leaky_relu, 0.00474628732654, 128 64 32, 25.5498180389
0.00905196258728, leaky_relu, 2.32562079719e-05, 64 32 96, 0.737894296646
0.0272816500223, leaky_relu, 0.000353876400385, 32 128 96 64, 0.790903508663
0.00201072247577, relu, 4.82245929418e-05, 32 64 128, 0.80719769001
0.0514395611287, relu, 0.00121961647398, 32 64 96, 0.744726419449
0.00192213417098, leaky_relu, 2.19418454408e-05, 128 64, 0.707828998566
0.00982491891436, relu, 0.000175125892202, 128 64, 0.758429706097
0.000571512774781, relu, 0.0185538483635, 32 128 96, 0.707642734051
0.00154629276419, leaky_relu, 0.0267074529181, 64 32 96 128, 1.00190472603
0.14334958468, leaky_relu, 8.91794979789e-05, 32 64 96, 0.97717499733
0.000389776700743, relu, 2.85960711686e-05, 32 128, 0.762408018112
0.00637623234758, leaky_relu, 0.0584175861779, 32 128 96, 0.999223828316
0.0266600409867, relu, 0.0580217433572, 128 32 96 64, 0.999119877815
0.00276441784476, relu, 0.0872129379166, 128 96, 0.928932309151
0.00489573445464, relu, 0.000744349738413, 128 32 64 96, 0.690277278423
0.000118334793321, relu, 1.57414262711e-05, 64 96 128 32, 0.690859675407
0.000293314356792, leaky_relu, 0.0124599068652, 32 96 128, 0.665503501892
0.388437788891, leaky_relu, 1.03612334935e-05, 128 32, 5.22055482864
0.337043095733, leaky_relu, 2.69343441078e-05, 128 96, 305.47253418
0.928837222594, leaky_relu, 0.000417346589829, 32 96, 140.721740723
0.184531346061, leaky_relu, 0.00533191982727, 32 64 128, 0.989675760269
0.267500436091, relu, 6.20062583141e-05, 128 96, 0.97696274519
0.00388359179686, relu, 0.00086642278854, 128 96, 0.677641630173
0.0198362151735, relu, 0.00189219007559, 128 32 64 96, 0.696420192719
0.026974711909, leaky_relu, 0.0190316634998, 64 96 32 128, 1.00299191475
0.000146996100968, leaky_relu, 1.35043186595e-05, 64 128 96, 0.635858058929
0.00037760633355, leaky_relu, 0.0280385829361, 32 128 96 64, 0.997859656811
0.000171608454043, leaky_relu, 0.00901545403535, 64 128, 0.629714012146
0.346913544037, leaky_relu, 6.93375140348e-05, 32 64 128, 319.477020264
0.000111447050722, relu, 0.00215817983102, 64 32 96, 0.731019794941
0.0046781384311, relu, 1.93624084159e-05, 32 64 96, 1.01673674583
0.00197862595557, leaky_relu, 0.00342589134687, 96 128 32, 0.666261732578
0.771980366626, relu, 3.57846908245e-05, 64 128 96 32, 1.4645730257
0.00456832709217, relu, 0.00447292959052, 32 64, 0.693821251392
0.00170264500145, leaky_relu, 0.0801868701679, 128 64 96 32, 0.997343719006
0.0060522781084, relu, 0.00219036385555, 32 128 96, 0.666429460049
0.000733851727684, relu, 0.0745621305363, 64 128 32, 0.996734797955
0.00607086421307, relu, 0.00175713156535, 128 32, 0.669662415981
0.591996324814, relu, 0.0144383676006, 64 96 128 32, 1.0312987566
0.00907233587479, relu, 0.000344014519315, 128 96 32 64, 0.711202502251
0.0256979508495, relu, 0.0521155910013, 96 128 32, 0.999588131905
0.0181300618242, leaky_relu, 0.00164650102782, 32 96 64, 0.70470136404
0.210464782695, relu, 0.00191703730839, 96 32 128, 0.992905259132
0.00494199466675, leaky_relu, 0.000234114680589, 64 32 96 128, 0.794678509235
0.00489896484634, relu, 1.39060384811e-05, 96 32 128 64, 0.74520868063
0.000995108350823, relu, 5.24982502404e-05, 128 32, 0.714383661747
0.000865404674407, relu, 0.0219492114985, 96 64 32 128, 1.00149524212
0.0388322848458, leaky_relu, 8.8224879604e-05, 96 64 128, 0.850461125374
0.439406945172, relu, 0.00106599985081, 128 32 96 64, 1.00587773323
0.00712109176348, relu, 0.00777036746341, 128 32, 0.631366789341
0.00305406463486, leaky_relu, 0.00028340754449, 96 128 32, 0.708342373371
0.110596940828, leaky_relu, 0.000518453430187, 32 64, 0.891408205032
0.000558328077008, relu, 0.0509019693192, 128 32 96, 0.994906902313
0.108444839911, relu, 0.0454637586921, 96 64 128, 0.818720817566
0.00153738903548, leaky_relu, 0.000808459412489, 64 32, 0.714494645596
0.000792006267283, leaky_relu, 0.0173002927412, 64, 0.628395497799
0.00117888668833, relu, 0.0189824543909, 128 32, 0.625489413738
0.0389322464588, leaky_relu, 0.000585538017447, 64 32 96, 0.684332609177
0.00130644186585, leaky_relu, 0.046922271348, 64 96 32, 0.995865762234
0.000277711565985, relu, 0.0628117295296, 128 32 96, 0.993372023106
0.0991852527634, relu, 8.30132576499e-05, 128 32 64, 0.904229700565
0.00233570940072, relu, 0.0175315248017, 128 96 32 64, 0.785633742809
0.0204705349064, leaky_relu, 0.00236802664197, 128 96 64 32, 0.718543827534
0.0031019974987, leaky_relu, 2.99999603725e-05, 128 64 96 32, 0.793420493603
0.000540675727828, relu, 0.0429989397042, 128 32 96 64, 0.997965097427
0.046940084655, relu, 0.0023722039709, 64 128 96 32, 0.757790863514
0.0836321318039, leaky_relu, 0.000273136309203, 96, 0.769775032997
0.000365713573187, leaky_relu, 0.00268860655325, 64 96 128 32, 0.682173609734
0.000450335540941, relu, 2.76442933486e-05, 64 96 32 128, 0.752885341644
0.036386172701, leaky_relu, 0.00234894495921, 64, 0.703276395798
0.0177446189047, leaky_relu, 0.0291358301497, 32 64 128, 0.78954654932
0.000263811902744, relu, 1.30377493354e-05, 128 32 64 96, 0.642457306385
0.0619894008652, relu, 0.0730854201465, 96 128 32, 0.99792021513
0.0245017639614, relu, 0.00542120491943, 96 128 64, 0.631680607796
0.33303862479, relu, 1.53915332967e-05, 64 32 96, 1.00425171852
0.00201092135936, relu, 1.1285536445e-05, 128 32, 0.766102612019
0.156451665873, relu, 0.00880840722443, 32 64 128 96, 1.01025736332
0.00238994997876, relu, 0.000674092201713, 64 96 32, 0.768123149872
0.000663206485715, leaky_relu, 1.03351819574e-05, 128 64 96, 0.708838403225
0.000255171431525, relu, 0.00309307723264, 128 64 96 32, 0.716558873653
0.00023630197873, relu, 0.000422388133319, 128 32 64 96, 0.716904044151
0.00252075888716, relu, 1.70870063986e-05, 64 128, 0.744546234608
0.00017223837464, leaky_relu, 1.18772114223e-05, 32 64 96 128, 0.697217047215
0.000242614174477, relu, 4.98816949912e-05, 96 128 32, 0.733748674393
0.650068208353, leaky_relu, 0.00142333007538, 96 128, 7646.85498047
0.00528037052049, leaky_relu, 0.000194137613627, 96 32 64 128, 0.779601633549
0.000150006654262, relu, 0.0057848254788, 96 128, 0.62382632494
0.39293697221, relu, 0.0864978730206, 128 32, 0.822224259377
0.000511584221926, leaky_relu, 0.000465616266592, 64, 0.756623983383
0.000112558340803, leaky_relu, 0.0214334544943, 96 32, 0.635751366615
0.000961609554958, relu, 0.000255512686629, 64 32, 0.740696370602
0.00300592770019, relu, 0.000307540390403, 96 128 64, 0.701535224915
0.0503446977895, leaky_relu, 6.26267793355e-05, 64 128 96 32, 0.874867081642
0.791091385224, relu, 0.0430218586026, 128, 0.673453688622
0.119617880459, leaky_relu, 0.010526762878, 64 96, 0.652190625668
0.000947118721661, leaky_relu, 0.0943403810905, 96 32, 0.98843318224
0.0313525419037, relu, 6.39227117761e-05, 64 32 128, 0.716368436813
0.000295552664612, relu, 2.68053991103e-05, 96 64 128, 0.6701785326
0.050846993491, relu, 0.000140785326653, 96 128 64 32, 0.807093799114
0.0160794748248, relu, 2.24251547628e-05, 32 64 96, 0.750727117062
0.287093472154, relu, 0.012981406647, 64 32, 0.802074015141
0.0882992225508, relu, 0.000376359563824, 96 64 32, 0.83718931675
0.00132082466779, leaky_relu, 3.87558910318e-05, 64 128 96 32, 0.717562377453
0.0267981124047, leaky_relu, 0.0208423060156, 32 64 96 128, 1.00271356106
0.063405787806, leaky_relu, 0.00172149063785, 32 64 96 128, 0.772490143776
0.00636661715925, leaky_relu, 0.00244176846489, 32 64 96 128, 0.704796850681
0.141655203982, relu, 8.72185417053e-05, 32 96 128 64, 0.989114642143
0.0892969235237, relu, 0.0237077145762, 32 128 64, 0.704480886459
0.00223531588275, leaky_relu, 0.00171549566718, 32 128 64, 0.687129318714
0.00459340637744, relu, 0.000567443683484, 96 32 64 128, 0.723791956902
0.000579201090044, leaky_relu, 0.0566863494375, 64 96 128 32, 0.996298670769
0.000285842127237, relu, 0.00328159692952, 32 96 64, 0.693055570126
0.028325501454, relu, 0.000287966355356, 32 128 96 64, 0.81700861454
0.0237273672941, leaky_relu, 1.09812940923e-05, 96 32 64 128, 0.89089679718
0.0889436953818, relu, 0.00276124307261, 96 64 128 32, 0.735570847988
0.343765000476, relu, 0.010899772316, 32 96, 0.924080312252
0.00118753465531, relu, 8.9591863916e-05, 32 64 96, 0.743800699711
0.114489951637, leaky_relu, 0.000190277190275, 128 32 96 64, 0.976787686348
0.068057789696, relu, 0.000119268478185, 32, 1.33981597424
0.000201119038311, leaky_relu, 0.00357301778048, 32 128 96 64, 0.727047264576
0.00111217329331, leaky_relu, 0.015129457204, 64 128 96 32, 0.789756059647
0.793379832795, relu, 0.00796268316753, 64 32, 1.0047904253
0.00212655753605, relu, 1.60381154166e-05, 64 32 128 96, 0.758791744709
0.00143606246206, relu, 0.0344536984363, 64 96 32, 1.00126314163
0.000745032241671, relu, 4.13938019757e-05, 128 96 32, 0.755871772766
0.00449026078913, leaky_relu, 0.00457728128393, 128 96 64 32, 0.708462178707
0.00116993957158, leaky_relu, 7.18902069203e-05, 32 64 128, 0.853419661522
0.339918258411, relu, 3.61605240354e-05, 64 128 96 32, 1.00000679493
0.209054559373, relu, 0.0199174065183, 32 128 96 64, 0.998584091663
0.174319830697, leaky_relu, 0.000425664297558, 128 32 64, 0.956150233746
0.0192881475271, leaky_relu, 0.000641231080853, 64 128, 0.680968940258
0.00088097961627, relu, 0.0176082244019, 96 32 64, 0.687294185162
0.0189697754359, leaky_relu, 0.0469509337953, 128 32 64, 1.0000191927
0.018686533007, relu, 0.00925954845423, 64 32 96, 0.651295125484
0.328187197973, relu, 0.00298131325044, 64 32 96 128, 1.09566760063
0.243890519758, leaky_relu, 0.00262761553188, 64 32, 0.745991587639
0.0624678090915, relu, 0.0352274066185, 64 32, 0.70065677166
0.0062983187611, relu, 1.0160794429e-05, 96 128 64 32, 0.700507521629
0.520100563501, relu, 0.00491935953221, 32 64 128, 1.00184881687
0.771235180228, leaky_relu, 0.00240444629211, 96 64 128, 8908.328125
0.000235585618152, leaky_relu, 0.00556242314356, 96 128, 0.662138640881
0.0610564923291, relu, 0.00149823280235, 64 128 96, 0.683292984962
0.414235904413, leaky_relu, 4.13054996826e-05, 64 96 32 128, 105.531097412
0.000387425553401, leaky_relu, 0.0154144194557, 32 128, 0.634626805782
0.000895260295316, relu, 2.39355345612e-05, 96 128, 0.72303211689
0.0871045602123, relu, 0.00148350378547, 32 96, 0.745019078255
0.830782403149, relu, 0.00171774230957, 128 64, 1.00030815601
0.00589749056339, leaky_relu, 0.00070563854052, 96, 0.656628787518
0.297318654741, leaky_relu, 0.00193349548954, 128 64 32 96, 32.1454162598
0.0129912008409, relu, 0.0121798802984, 128 64, 0.630817830563
0.343597234533, leaky_relu, 1.34083549381e-05, 128 96, 2.06454396248
0.00689747393621, leaky_relu, 0.00223795003054, 128 96 32, 0.645168542862
0.0387935095411, relu, 0.0292308525514, 64 128, 0.665639460087
0.0229966066142, leaky_relu, 1.05836746397e-05, 96 128 32 64, 0.786250114441
0.0010165224012, leaky_relu, 0.000738714418174, 96 32 128 64, 0.758645415306
0.000300859559546, relu, 0.000222932152779, 64 128 96 32, 0.676320314407
0.238141849547, relu, 0.00510687581772, 96 128 32 64, 30.327047348
0.198184979756, relu, 3.34152909234e-05, 32 64, 0.998926997185
0.00149035584698, relu, 0.000104758754557, 96 64 128, 0.743126213551
0.323079880566, leaky_relu, 0.000291508640837, 64 96 32 128, 35.7837715149
0.000159500470582, leaky_relu, 0.000173177836824, 32 64 96 128, 0.775070846081
0.0695480826425, leaky_relu, 2.89556292959e-05, 64 96 128 32, 0.957833826542
0.00577770275324, leaky_relu, 0.000404522456457, 96 32 128, 0.714163780212
0.000171258040912, relu, 1.29348954713e-05, 64 32 96, 0.702213287354
0.00188438482459, leaky_relu, 2.6307390205e-05, 64 32 128, 0.792874097824
0.559087485242, relu, 3.62052919233e-05, 128 96 64, 0.990602135658
0.000237749956121, relu, 0.00350154007712, 64 96 32 128, 0.738864302635
0.000822875761916, relu, 0.00423653940329, 64 32, 0.657513916492
0.057165570313, relu, 9.04532710145e-05, 32 64, 0.8422062397
0.00054232493106, relu, 0.00761433325469, 64 128 32 96, 0.720546483994
0.000761963095325, leaky_relu, 0.000853564275835, 64 96 32, 0.716683864594
0.218961182336, leaky_relu, 0.0148149131624, 32 128, 0.695083081722
0.00392433762714, leaky_relu, 0.000547678712124, 64 96 32, 0.723404586315
0.20371205676, relu, 0.00525913319544, 32 64 128, 0.886668741703
0.00705684825744, relu, 2.23529519793e-05, 128 32 96, 0.736466765404
0.0331749991325, leaky_relu, 1.21147620872e-05, 96 128 32 64, 0.788857877254
0.000719366984783, leaky_relu, 0.0194740422458, 96 32 128 64, 0.764919936657
0.0019397296621, relu, 0.000317922560654, 32 64 128, 0.810602128506
0.00358761153166, leaky_relu, 6.43848637689e-05, 32 64 128, 0.891470193863
0.00147247490683, relu, 1.15433101973e-05, 64 96, 0.76795065403
0.0370368455474, relu, 0.0031911629591, 96, 0.679365992546
0.0267024250303, leaky_relu, 0.0235024827, 32 64, 0.63924652338
0.000433919744879, relu, 0.00345305018945, 96 128, 0.642179131508
