HeadYaw, HeadPitch, LShoulderPitch, LShoulderRoll, LElbowYaw, LElbowRoll, LWristYaw, LHipYawPitch, LHipRoll, LHipPitch, LKneePitch, LAnklePitch, LAnkleRoll, RHipYawPitch, RHipRoll, RHipPitch, RKneePitch, RAnklePitch, RAnkleRoll, RShoulderPitch, RShoulderRoll, RElbowYaw, RElbowRoll, RWristYaw
0.314428091049, -0.0169160366058, 0.955640077591, 0.39266204834, -1.03395795822, -1.45879209042, -0.37126994133, -0.136484146118, 0.0153820514679, 0.2209379673, 0.0122299194336, -0.171849966049, -0.0183660984039, -0.136484146118, -0.0429100990295, -0.112024068832, 0.00771188735962, 0.158043861389, 0.0690720081329, 0.940383911133, -0.490921974182, 1.48026812077, 1.48955583572, 0.512314081192
0.167164087296, -0.0169160366058, 1.28851807117, 0.486236095428, -0.859082221985, -1.25170207024, -0.335988044739, -0.0321719646454, 0.00464391708374, -0.0475120544434, -0.00617790222168, 0.0643861293793, -0.0045599937439, -0.0321719646454, -0.016832113266, 0.0291039943695, -0.00149202346802, -0.0137641429901, 0.0383920669556, 1.60920810699, -0.633584022522, 1.4189081192, 1.45120620728, 1.46953010559
-0.067538022995, -0.0169160366058, 1.35141205788, 0.484702110291, -0.974132061005, -1.52015209198, -0.75630402565, -0.0137641429901, -0.118076086044, -0.0199000835419, -0.00157594680786, 0.00762796401978, 0.0767419338226, -0.0137641429901, -0.203979969025, -0.00617790222168, 0.00157594680786, -0.0214340686798, 0.205597877502, 1.40365219116, -0.455640077591, 0.90655207634, 1.18582391739, -0.408086061478
-0.067538022995, -0.0169160366058, 1.49867606163, 0.575207948685, -0.961860179901, -1.52168607712, -0.601369857788, -0.0122299194336, 0.0215179920197, 0.286900043488, 0.0106959342957, -0.25775384903, -0.0106959342957, -0.0122299194336, -0.0444440841675, -0.181053876877, 0.00771188735962, 0.213268041611, 0.0844118595123, 1.52023601532, -0.550747871399, 1.1519920826, 0.291501998901, -0.23474407196
-0.00924587249756, -0.0169160366058, 0.688724040985, 0.306757926941, -0.946519851685, -1.43424808979, -0.148839950562, -0.0398421287537, 0.0798099040985, 0.211734056473, -4.19616699219e-05, -0.168781995773, -0.0536479949951, -0.0398421287537, -0.0106959342957, -0.0736739635468, 0.00924587249756, 0.0997519493103, 0.0506639480591, 0.694943904877, -0.825334072113, 1.53089010715, 1.16281414032, -0.405017852783
-0.0721399784088, -0.0169160366058, 1.2225561142, 0.276077985764, -1.67210197449, -1.51401603222, -0.314512014389, -0.0199000835419, 0.0491299629211, -0.072056055069, 0.00609397888184, 0.118076086044, -0.0413761138916, -0.0199000835419, -0.00609397888184, 0.167164087296, -0.00149202346802, -0.124212026596, 0.0230519771576, 0.862150192261, -0.397347927094, 0.868201971054, 1.34075784683, 0.700996160507
-0.148839950562, -0.0169160366058, 1.04768013954, 0.234660148621, -1.36376810074, -1.49867606163, -0.0752079486847, -0.0367741584778, 0.0614018440247, 0.115092039108, -4.19616699219e-05, -0.102819919586, -0.0505800247192, -0.0367741584778, -0.0199000835419, -0.0614018440247, 0.00157594680786, 0.0706059932709, 0.0445280075073, 0.902033805847, -0.312978029251, 1.26704204082, 1.51870203018, 0.111940145493
-0.00924587249756, -0.0169160366058, 1.4189081192, 0.645771980286, -1.69511222839, -0.8774061203, -1.80402612686, -0.0444440841675, 0.170315980911, 0.00924587249756, 0.00149202346802, 0.0444440841675, -0.145688056946, -0.0444440841675, 0.0859460830688, 0.0689880847931, 4.19616699219e-05, -0.0199000835419, -0.0444440841675, 1.39904975891, -0.852946043015, 1.97268211842, 1.51410007477, 0.283748149872
0.256135940552, -0.0215179920197, 1.46186006069, 0.905018091202, -1.21650409698, -1.52168607712, -0.101285934448, -0.0352399349213, 0.0644700527191, -0.0122299194336, -4.19616699219e-05, 0.0459780693054, -0.0597839355469, -0.0352399349213, -0.016832113266, 0.0183660984039, 0.00157594680786, -0.00149202346802, 0.0445280075073, 1.63988780975, -0.59216594696, 1.49100613594, 1.17048406601, 0.710200071335
0.243864059448, -0.0215179920197, 1.45725810528, 0.690258026123, -1.27939796448, -1.21181809902, 0.177901983261, -0.0597839355469, 0.0859460830688, 0.00157594680786, -0.00464391708374, 0.0045599937439, -0.0873961448669, -0.0597839355469, -0.0106959342957, -0.00924587249756, 0.00464391708374, -0.00149202346802, 0.0383920669556, 1.6337518692, -0.99253988266, 2.06012010574, 0.981801986694, 0.684122085571
